"","county","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"733","Louisa","Tequila",12467,711,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"734","Louisa","Gin",2225,237,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"735","Louisa","Vodka",34098,3772,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"736","Louisa","Amaretto",451,56,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"737","Louisa","Schnapps",7584,663,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"738","Louisa","Distilled Spirits",1037,51,82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,2.70980357301573,92.5606612745534,1.26211003466359
"739","Iowa","Misc",36873,2658,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"740","Iowa","Tequila",18281,1386,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"741","Iowa","Vodka",134843,14850,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"742","Iowa","Whisky",260797,20105,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"743","Iowa","Rum",76899,6163,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"744","Iowa","Distilled Spirits",2298,123,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"745","Iowa","Gin",8470,739,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"746","Iowa","Brandy",14560,1324,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"747","Iowa","Amaretto",2198,274,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"748","Iowa","Schnapps",39788,3513,92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,1.93923802523582,97.8316795295847,0.643145902241823
"749","Jackson","Misc",95635,6045,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"750","Jackson","Tequila",37510,2500,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"751","Jackson","Whisky",463208,33861,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"752","Jackson","Gin",17890,1584,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"753","Jackson","Vodka",208075,21046,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"754","Jackson","Rum",188039,12474,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"755","Jackson","Brandy",22715,1916,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"756","Jackson","Amaretto",5686,754,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"757","Jackson","Schnapps",102001,7738,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"758","Mitchell","Misc",32458,2053,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"759","Mitchell","Whisky",145240,10670,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"760","Mitchell","Gin",5898,568,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"761","Mitchell","Vodka",85902,9601,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"762","Mitchell","Rum",68278,4871,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"763","Mitchell","Brandy",10493,982,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"764","Mitchell","Tequila",19926,1224,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"765","Mitchell","Amaretto",2406,345,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"766","Mitchell","Schnapps",36589,2947,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"767","Mitchell","Distilled Spirits",870,41,91.2,15.7,3.6,30757,10757,10528,9,26,40,0,6,148,2.85925443896997,97.8711536673794,0.0836664497536488
"768","Chickasaw","Whisky",141705,12347,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"769","Chickasaw","Gin",2857,296,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"770","Chickasaw","Vodka",65453,7753,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"771","Chickasaw","Rum",66965,4660,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"772","Chickasaw","Brandy",12981,1240,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"773","Chickasaw","Misc",29044,1704,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"774","Chickasaw","Schnapps",29407,2512,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"775","Chickasaw","Amaretto",1065,136,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"776","Chickasaw","Tequila",10289,580,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"777","Grundy","Tequila",6561,427,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"778","Grundy","Whisky",120550,9608,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"779","Grundy","Misc",16119,1030,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"780","Grundy","Rum",53069,3627,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"781","Grundy","Gin",4100,351,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"782","Grundy","Vodka",72358,8113,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"783","Grundy","Brandy",4924,404,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"784","Grundy","Amaretto",1005,125,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"785","Grundy","Schnapps",14953,1025,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"786","Grundy","Distilled Spirits",2176,96,95.4,25.1,3.8,36396,12373,12169,42,4,77,0,8,73,2.94156631374768,98.3512486866564,0.339448799806029
"787","Harrison","Whisky",191314,12804,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"788","Harrison","Gin",5729,547,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"789","Harrison","Vodka",78350,7947,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"790","Harrison","Misc",38385,2413,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"791","Harrison","Rum",80717,6053,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"792","Harrison","Brandy",6310,544,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"793","Harrison","Tequila",22122,1547,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"794","Harrison","Schnapps",27755,2424,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"795","Harrison","Amaretto",1108,124,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"796","Harrison","Distilled Spirits",2910,154,91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,2.23362399720963,97.5095919079177,0.0488315312173003
"797","Jackson","Distilled Spirits",3018,136,91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,1.58477136566132,97.0198166828819,0.358441292436889
"798","Ida","Whisky",224072,15710,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"799","Ida","Gin",10263,897,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"800","Ida","Vodka",70136,6992,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"801","Ida","Misc",36320,1900,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"802","Ida","Rum",79841,5452,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"803","Ida","Brandy",8360,720,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"804","Ida","Tequila",14845,818,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"805","Ida","Schnapps",28467,2122,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"806","Ida","Amaretto",1895,248,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"807","Ida","Distilled Spirits",1335,67,93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,4.22894475216589,97.7844056242011,0.0852151682999574
"808","Pocahontas","Misc",20774,1245,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"809","Pocahontas","Whisky",137378,11377,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"810","Pocahontas","Gin",7326,813,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"811","Pocahontas","Vodka",69946,8537,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"812","Pocahontas","Rum",60112,4487,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"813","Pocahontas","Brandy",6018,499,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"814","Pocahontas","Tequila",8547,522,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"815","Pocahontas","Schnapps",16076,1342,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"816","Pocahontas","Amaretto",1703,239,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"817","Pocahontas","Distilled Spirits",1217,57,93.2,16.9,4.8,30786,7061,6778,103,6,16,10,49,99,4.36000566491998,95.9920691120238,1.45871689562385
"818","Audubon","Misc",10066,624,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"819","Audubon","Whisky",71730,5796,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"820","Audubon","Gin",2028,162,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"821","Audubon","Vodka",31303,3926,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"822","Audubon","Rum",30595,2232,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"823","Audubon","Brandy",3716,346,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"824","Audubon","Tequila",3430,237,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"825","Audubon","Amaretto",1481,197,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"826","Audubon","Schnapps",6047,564,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"827","Audubon","Distilled Spirits",356,18,89.6,13.1,2.8,27310,5793,5636,22,38,11,0,0,86,4.71431037459002,97.2898325565338,0.37976868634559
"828","Buchanan","Misc",84207,5055,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"829","Buchanan","Whisky",392947,27337,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"830","Buchanan","Gin",15637,1335,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"831","Buchanan","Vodka",196392,19334,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"832","Buchanan","Rum",154716,11193,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"833","Buchanan","Brandy",18459,1594,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"834","Buchanan","Tequila",71130,5749,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"835","Buchanan","Amaretto",4031,395,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"836","Buchanan","Schnapps",63574,4549,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"837","Buchanan","Distilled Spirits",5107,313,92.3,18,3.8,32409,21031,20519,72,76,104,0,83,177,1.54101088868813,97.5654985497599,0.342351766440017
"838","Worth","Misc",19159,1228,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"839","Worth","Tequila",11127,888,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"840","Worth","Whisky",75721,5707,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"841","Worth","Vodka",41310,4552,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"842","Worth","Rum",43419,3256,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"843","Worth","Amaretto",571,68,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"844","Worth","Gin",5099,386,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"845","Worth","Brandy",10054,785,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"846","Worth","Schnapps",11315,769,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"847","Worth","Distilled Spirits",678,33,92.3,15.3,6.3,28517,7562,7347,68,6,14,1,5,121,3.77109230362338,97.1568368156572,0.899233007140968
"848","Butler","Vodka",59237,6862,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"849","Butler","Misc",13189,752,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"850","Butler","Whisky",108734,9017,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"851","Butler","Gin",3005,286,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"852","Butler","Rum",44311,3127,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"853","Butler","Brandy",8452,772,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"854","Butler","Tequila",6110,434,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"855","Butler","Schnapps",15711,1313,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"856","Butler","Distilled Spirits",1343,86,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"857","Butler","Amaretto",381,60,91.9,15.7,3.2,31209,14933,14648,45,43,84,11,11,91,2.08993504319293,98.0914752561441,0.301346012187772
"858","Clayton","Misc",40901,2572,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"859","Clayton","Tequila",16162,972,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"860","Clayton","Whisky",235163,16009,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"861","Clayton","Rum",107217,7236,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"862","Clayton","Distilled Spirits",1568,73,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"863","Clayton","Gin",9843,777,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"864","Clayton","Vodka",102703,11165,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"865","Clayton","Brandy",11290,1059,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"866","Clayton","Amaretto",2019,273,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"867","Clayton","Schnapps",49716,3857,91,15.3,4,29261,17735,17377,110,40,80,0,0,128,1.64990132506343,97.9813927262475,0.620242458415562
"868","Chickasaw","Distilled Spirits",1195,69,90.3,14.5,3.2,31574,12164,11946,90,30,40,0,20,38,2.59569220651102,98.2078263729037,0.739888194672805
"869","Lyon","Misc",44056,2592,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"870","Lyon","Vodka",97451,9217,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"871","Lyon","Whisky",284790,20055,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"872","Lyon","Rum",149521,9718,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"873","Lyon","Schnapps",47098,3221,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"874","Lyon","Tequila",18964,878,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"875","Lyon","Distilled Spirits",2368,115,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"876","Lyon","Gin",6308,456,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"877","Lyon","Brandy",18360,1544,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"878","Lyon","Amaretto",4526,463,90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,2.7381926683717,97.0588235294118,0.051150895140665
"879","Winneshiek","Distilled Spirits",3864,175,94.4,27.6,2.5,26460,20789,20124,178,41,244,0,72,130,1.27278849391505,96.8011929385733,0.856222040502189
"880","Monona","Vodka",94825,9839,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"881","Monona","Tequila",24847,1462,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"882","Monona","Whisky",206241,13328,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"883","Monona","Misc",38923,2548,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"884","Monona","Amaretto",3581,360,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"885","Monona","Rum",90078,6300,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"886","Monona","Brandy",11059,903,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"887","Monona","Schnapps",36669,2560,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"888","Monona","Distilled Spirits",3281,157,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"889","Monona","Gin",6230,594,90.5,16.6,4.1,26740,9013,8741,50,110,10,0,12,90,2.96682569621658,96.9821369133474,0.554754243869966
"890","Keokuk","Brandy",4132,387,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"891","Keokuk","Rum",19888,1603,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"892","Keokuk","Misc",10765,644,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"893","Keokuk","Whisky",56126,4381,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"894","Keokuk","Gin",2400,240,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"895","Keokuk","Vodka",25958,3276,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"896","Keokuk","Tequila",5027,439,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"897","Keokuk","Amaretto",616,83,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"898","Keokuk","Schnapps",13145,1181,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"899","Keokuk","Distilled Spirits",312,15,91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,2.96843853820598,97.9675591166699,0.00977135040062537
"900","Tama","Vodka",131247,14014,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"901","Tama","Misc",51452,3110,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"902","Tama","Brandy",26378,2148,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"903","Tama","Whisky",243632,16779,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"904","Tama","Amaretto",1628,196,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"905","Tama","Tequila",32249,2131,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"906","Tama","Rum",86530,6228,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"907","Tama","Schnapps",37488,3474,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"908","Tama","Distilled Spirits",2046,114,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"909","Tama","Gin",10040,913,90.6,16.3,5.7,31113,17423,15442,88,1290,60,9,214,320,1.78574298341273,88.6299718762555,0.505079492624692
"910","Adair","Misc",14372,918,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"911","Adair","Whisky",113112,7956,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"912","Adair","Tequila",11397,760,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"913","Adair","Distilled Spirits",1618,110,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"914","Adair","Gin",2051,160,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"915","Adair","Vodka",40851,4101,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
"916","Adair","Rum",31541,2376,93.4,16.6,2.8,31506,7330,7188,21,1,35,0,8,77,4.29822646657572,98.06275579809,0.286493860845839
