"","city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"3034","Grand Mound","Gin",410,43,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3035","Grand Mound","Vodka",7217,752,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3036","Grand Mound","Rum",6083,365,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3037","Grand Mound","Brandy",582,45,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3038","Grand Mound","Tequila",841,39,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3039","Grand Mound","Misc",1822,88,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3040","Grand Mound","Schnapps",4292,453,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3041","Grand Mound","Amaretto",106,17,96,16.7,4.2,29107,557,549,1,0,0,0,0,7,52.2567324955117,98.5637342908438,0.179533213644524
"3042","Farley","Whisky",13997,1018,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3043","Farley","Gin",107,12,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3044","Farley","Vodka",7236,773,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3045","Farley","Misc",807,39,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3046","Farley","Rum",5328,332,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3047","Farley","Brandy",85,7,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3048","Farley","Schnapps",1134,108,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3049","Farley","Amaretto",37,6,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3050","Farley","Distilled Spirits",19,0,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3051","Farley","Tequila",311,11,95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,22.2665876777251,99.8222748815166,0
"3052","Rock Valley","Rum",31625,2029,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3053","Rock Valley","Whisky",48714,3416,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3054","Rock Valley","Gin",566,48,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3055","Rock Valley","Vodka",20014,2113,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3056","Rock Valley","Misc",7105,340,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3057","Rock Valley","Brandy",2266,156,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3058","Rock Valley","Tequila",8798,303,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3059","Rock Valley","Amaretto",666,66,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3060","Rock Valley","Schnapps",8875,582,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3061","Rock Valley","Distilled Spirits",79,2,89,19.8,3.6,26688,3623,3553,21,0,13,0,23,13,7.3662710460944,98.0678995307756,0.57963014076732
"3062","Pacific Junction","Misc",8587,428,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3063","Pacific Junction","Whisky",46552,2828,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3064","Pacific Junction","Vodka",16577,1577,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3065","Pacific Junction","Rum",10438,742,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3066","Pacific Junction","Schnapps",5209,373,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3067","Pacific Junction","Distilled Spirits",1163,47,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3068","Pacific Junction","Gin",925,70,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3069","Pacific Junction","Brandy",1447,102,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3070","Pacific Junction","Tequila",4537,217,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3071","Pacific Junction","Amaretto",298,30,76.5,6.3,3.4,25417,407,384,19,4,0,0,0,0,62.4496314496314,94.3488943488943,4.66830466830467
"3072","Fonda","Rum",6689,437,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3073","Fonda","Whisky",4961,378,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3074","Fonda","Gin",68,4,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3075","Fonda","Vodka",2232,281,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3076","Fonda","Brandy",29,1,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3077","Fonda","Misc",462,22,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3078","Fonda","Tequila",224,9,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3079","Fonda","Schnapps",228,15,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3080","Fonda","Amaretto",36,5,88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,55.1580952380952,96.1904761904762,0.380952380952381
"3081","Fontanelle","Misc",3199,211,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3082","Fontanelle","Gin",225,19,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3083","Fontanelle","Rum",4422,315,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3084","Fontanelle","Brandy",2792,260,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3085","Fontanelle","Amaretto",342,49,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3086","Fontanelle","Distilled Spirits",944,81,89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,41.4977511244378,99.2503748125937,0
"3087","Maxwell","Rum",4414,273,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3088","Maxwell","Whisky",18549,1434,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3089","Maxwell","Gin",74,5,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3090","Maxwell","Vodka",5169,540,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3091","Maxwell","Brandy",1054,88,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3092","Maxwell","Misc",747,37,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3093","Maxwell","Tequila",400,18,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3094","Maxwell","Schnapps",683,68,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3095","Maxwell","Distilled Spirits",322,14,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3096","Maxwell","Amaretto",30,4,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9,42.958283671037,96.4243146603099,0
"3097","Van Meter","Rum",2930,194,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3098","Van Meter","Misc",621,32,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3099","Van Meter","Whisky",8268,505,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3100","Van Meter","Gin",143,11,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3101","Van Meter","Vodka",5150,579,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3102","Van Meter","Brandy",145,10,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3103","Van Meter","Tequila",348,15,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3104","Van Meter","Schnapps",264,18,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3105","Van Meter","Distilled Spirits",249,11,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3106","Van Meter","Amaretto",30,4,96.1,32.7,1.4,36771,1256,1247,0,0,2,0,0,7,29.2762738853503,99.2834394904459,0
"3107","Sully","Rum",3732,232,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3108","Sully","Whisky",5614,349,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3109","Sully","Gin",66,5,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3110","Sully","Vodka",2670,241,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3111","Sully","Brandy",346,31,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3112","Sully","Tequila",511,17,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3113","Sully","Misc",420,19,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3114","Sully","Schnapps",919,64,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3115","Sully","Distilled Spirits",75,3,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3116","Sully","Amaretto",50,8,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,35.6714116251483,92.6453143534994,2.60972716488731
"3117","Carter Lake","Whisky",27276,1623,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3118","Carter Lake","Gin",1172,92,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3119","Carter Lake","Vodka",20180,1971,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3120","Carter Lake","Rum",14397,865,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3121","Carter Lake","Brandy",4517,265,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3122","Carter Lake","Misc",4348,174,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3123","Carter Lake","Tequila",2419,118,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3124","Carter Lake","Schnapps",1925,130,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3125","Swea City","Misc",3463,190,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3126","Swea City","Whisky",19273,1548,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3127","Swea City","Tequila",1302,71,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3128","Swea City","Vodka",8881,943,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3129","Swea City","Distilled Spirits",673,32,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3130","Swea City","Gin",658,59,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3131","Swea City","Rum",8570,645,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3132","Swea City","Brandy",2086,203,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3133","Swea City","Amaretto",214,11,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3134","Swea City","Schnapps",2134,160,88.2,14.9,1,24844,559,511,0,19,0,0,16,13,44.4436493738819,91.4132379248658,0
"3145","Prairie City","Rum",3037,195,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3146","Prairie City","Whisky",9755,659,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3147","Prairie City","Gin",131,7,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3148","Prairie City","Vodka",7447,957,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3149","Prairie City","Misc",942,45,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3150","Prairie City","Brandy",131,8,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3151","Prairie City","Schnapps",466,32,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3152","Prairie City","Distilled Spirits",57,1,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3153","Prairie City","Tequila",216,9,94.1,22.2,2.5,36050,1973,1931,9,0,3,0,2,28,18.271667511404,97.8712620375063,0.456158134820071
"3154","Wellsburg","Rum",2633,175,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3155","Wellsburg","Whisky",7385,617,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3156","Wellsburg","Gin",114,15,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3157","Wellsburg","Vodka",6214,760,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3158","Wellsburg","Brandy",129,11,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3159","Wellsburg","Misc",653,32,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3160","Wellsburg","Schnapps",358,28,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3161","Wellsburg","Distilled Spirits",388,17,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3162","Wellsburg","Tequila",184,6,92.8,20.2,4.8,31875,929,903,0,0,3,0,0,23,34.3110871905275,97.2012917115178,0
"3163","Peosta","Misc",1039,46,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3164","Peosta","Whisky",14269,903,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3165","Peosta","Gin",245,15,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3166","Peosta","Vodka",8985,810,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3167","Peosta","Rum",4888,306,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3168","Peosta","Brandy",833,30,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3169","Peosta","Schnapps",1067,64,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3170","Peosta","Distilled Spirits",564,25,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3171","Peosta","Amaretto",24,4,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3172","Peosta","Tequila",564,18,95.4,32,2.8,36406,1881,1711,95,1,6,0,0,68,19.3545986177565,90.9622541201489,5.05050505050505
"3173","Bevington","Rum",5410,364,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3174","Bevington","Whisky",16611,1141,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3175","Bevington","Gin",500,33,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3176","Bevington","Vodka",9622,868,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3177","Bevington","Brandy",204,12,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3178","Bevington","Misc",2629,107,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3179","Bevington","Schnapps",710,46,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3180","Bevington","Tequila",577,22,90,0,5.9,29167,54,53,0,1,0,0,0,0,540.12962962963,98.1481481481482,0
"3181","West Point","Distilled Spirits",11,0,95.5,15.1,7.5,31483,1020,997,0,0,0,0,0,23,30.8656862745098,97.7450980392157,0
"3182","Adel","Distilled Spirits",1626,69,93.7,32,3.1,37130,4030,3956,20,0,0,0,0,54,9.21339950372208,98.1637717121588,0.496277915632754
"3183","West Union","Distilled Spirits",335,14,92.5,26,6.2,26134,2592,2413,116,20,37,0,0,6,10.0825617283951,93.0941358024691,4.47530864197531
"3184","Baldwin","Misc",2588,111,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3185","Baldwin","Tequila",385,18,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3186","Baldwin","Whisky",14921,1173,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3187","Baldwin","Gin",353,46,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3188","Baldwin","Vodka",5141,615,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3189","Baldwin","Distilled Spirits",196,10,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3190","Baldwin","Rum",2259,137,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3191","Baldwin","Brandy",622,45,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3192","Baldwin","Amaretto",43,4,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3193","Baldwin","Schnapps",1762,126,90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,134.849315068493,99.3150684931507,0
"3194","Adair","Amaretto",18,3,96.6,19,6.8,32639,813,788,4,1,4,0,3,13,40.1463714637146,96.9249692496925,0.4920049200492
"3195","Bondurant","Whisky",36289,2367,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3196","Bondurant","Misc",4296,300,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3197","Bondurant","Brandy",3315,155,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3198","Bondurant","Gin",606,45,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3199","Bondurant","Vodka",21081,1943,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3200","Bondurant","Rum",12295,792,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3201","Bondurant","Tequila",2395,128,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3202","Bondurant","Amaretto",135,18,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3203","Bondurant","Schnapps",1964,161,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3204","Bondurant","Distilled Spirits",367,17,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58,8.4796219728293,97.2435518802914,0
"3205","Fort Atkinson","Distilled Spirits",27,1,87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,123.671814671815,97.2972972972973,0
"3206","Elma","Misc",4635,237,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3207","Elma","Rum",16815,1082,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3208","Elma","Whisky",23991,1803,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3209","Elma","Gin",329,30,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3210","Elma","Vodka",13836,1433,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3211","Elma","Brandy",4462,409,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3212","Elma","Tequila",1577,117,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3213","Elma","Amaretto",142,20,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3214","Elma","Schnapps",9261,830,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3215","Elma","Distilled Spirits",440,21,92.3,12,0.8,30819,562,560,0,0,0,0,0,2,54.8380782918149,99.644128113879,0
"3216","Hudson","Rum",5738,364,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3217","Hudson","Whisky",15449,890,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3218","Hudson","Gin",377,34,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3219","Hudson","Vodka",7292,788,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3220","Hudson","Brandy",352,22,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3221","Hudson","Misc",909,37,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3222","Hudson","Tequila",519,25,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3223","Hudson","Schnapps",708,56,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3224","Hudson","Distilled Spirits",572,25,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3225","Hudson","Amaretto",58,8,98.3,34.5,4.7,41672,2414,2392,0,0,11,0,11,0,17.2626346313173,99.0886495443248,0
"3226","Dakota City","Whisky",4073,273,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3227","Dakota City","Gin",54,3,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3228","Dakota City","Vodka",5695,708,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3229","Dakota City","Rum",1807,146,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3230","Dakota City","Brandy",161,15,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3231","Dakota City","Misc",393,16,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3232","Dakota City","Schnapps",156,15,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3233","Dakota City","Amaretto",25,4,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3234","Dakota City","Distilled Spirits",38,1,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3235","Dakota City","Tequila",358,14,90.6,9.2,2.8,31250,713,711,0,0,0,0,0,2,43.8288920056101,99.7194950911641,0
"3236","Early","Rum",3153,215,95.9,17.2,5.8,27330,699,650,36,0,0,0,0,13,39.0987124463519,92.9899856938484,5.15021459227468
"3237","Early","Whisky",8240,497,95.9,17.2,5.8,27330,699,650,36,0,0,0,0,13,39.0987124463519,92.9899856938484,5.15021459227468
"3238","Early","Gin",146,11,95.9,17.2,5.8,27330,699,650,36,0,0,0,0,13,39.0987124463519,92.9899856938484,5.15021459227468
"3239","Early","Vodka",3821,486,95.9,17.2,5.8,27330,699,650,36,0,0,0,0,13,39.0987124463519,92.9899856938484,5.15021459227468
