"","zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"184","52136","Brandy",26187,2376,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"185","52136","Rum",113311,8130,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"186","52136","Vodka",121868,13531,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"187","52136","Tequila",25459,1637,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"188","52136","Gin",11508,925,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"189","52136","Distilled Spirits",1287,60,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"190","52136","Amaretto",2318,269,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"191","52136","Schnapps",65022,4992,91.9,15.3,2.9,29531,5931,5822,18,0,0,0,2,89,4.97909290170292,98.1621986174338,0.303490136570561
"192","51601","Misc",79800,4487,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"193","51601","Whisky",320190,19436,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"194","51601","Rum",104230,7501,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"195","51601","Vodka",125589,11932,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"196","51601","Schnapps",27732,2149,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"197","51601","Gin",14762,1194,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"198","51601","Brandy",8538,649,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"199","51601","Tequila",57753,4093,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"200","51601","Amaretto",2214,252,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"201","51601","Distilled Spirits",3027,157,85.8,22.1,2.3,29452,5938,5602,73,17,141,0,10,95,4.95991916470192,94.3415291343887,1.22937015830246
"202","52001","Misc",314314,18577,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"203","52001","Whisky",1233422,74803,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"204","52001","Rum",632085,44121,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"205","52001","Brandy",302518,13061,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"206","52001","Tequila",210489,10911,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"207","52001","Gin",120341,8952,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"208","52001","Vodka",1100610,94236,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"209","52001","Amaretto",20225,1842,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"210","52001","Schnapps",197965,13346,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"211","52001","Distilled Spirits",23521,2545,89.5,25.7,5.5,23912,43821,39220,2210,36,535,325,252,1243,0.545674448323863,89.5004678122361,5.04324410670683
"212","50309","Whisky",77193,5182,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"213","50309","Gin",8715,772,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"214","50309","Vodka",116843,11422,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"215","50309","Rum",17955,1109,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"216","50309","Brandy",26790,1043,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"217","50309","Amaretto",106,4,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"218","50309","Misc",6810,273,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"219","50309","Tequila",7127,243,84.7,40.7,3.2,29915,5912,3889,821,10,821,96,90,185,5.06004736129905,65.7814614343708,13.8870094722598
"220","51560","Misc",7587,458,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"221","51560","Whisky",46955,3035,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"222","51560","Gin",1967,177,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"223","51560","Vodka",24855,2913,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"224","51560","Rum",13917,912,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"225","51560","Brandy",2935,234,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"226","51560","Tequila",3731,167,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"227","51560","Schnapps",3380,320,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"228","51560","Amaretto",680,98,93.7,27.8,2.4,36014,2307,2239,1,0,2,0,21,44,15.6107498916342,97.0524490680537,0.0433463372345037
"229","50125","Misc",161232,9235,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"230","50125","Vodka",354088,33467,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"231","50125","Whisky",533120,33415,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"232","50125","Rum",231150,16723,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"233","50125","Brandy",19777,1547,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"234","50125","Tequila",72157,5253,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"235","50125","Distilled Spirits",9511,434,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"236","50125","Gin",37263,3145,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"237","50125","Amaretto",4713,554,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"238","50125","Schnapps",52970,3566,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,1.56699676637025,96.4329021827001,0.424413904607922
"239","50115","Brandy",1483,113,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"240","50115","Whisky",40376,3090,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"241","50115","Gin",1863,190,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"242","50115","Vodka",17148,1664,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"243","50115","Misc",4355,317,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"244","50115","Rum",10400,679,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"245","50115","Tequila",1592,126,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"246","50115","Amaretto",189,20,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"247","50115","Schnapps",3526,304,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"248","50115","Distilled Spirits",142,6,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,9.78609817269796,95.9871013973486,0.824077391615908
"249","50441","Misc",42325,2417,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"250","50441","Whisky",185032,14134,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"251","50441","Brandy",14864,1282,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"252","50441","Rum",62540,4780,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"253","50441","Vodka",78085,8350,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"254","50441","Tequila",35062,1708,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"255","50441","Gin",7065,630,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"256","50441","Amaretto",1541,198,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"257","50441","Schnapps",24000,1939,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"258","50441","Distilled Spirits",2173,122,85.4,19.6,5.2,30643,5537,4915,99,5,0,0,412,106,5.5342243091927,88.7664800433448,1.7879718258985
"259","52003","Misc",145187,8622,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"260","52003","Whisky",475570,27439,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"261","52003","Vodka",354366,27950,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"262","52003","Brandy",34047,2146,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"263","52003","Rum",254638,17609,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"264","52003","Tequila",101516,5819,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"265","52003","Distilled Spirits",16425,2170,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"266","52003","Gin",38686,2893,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"267","52003","Amaretto",6575,753,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"268","52003","Schnapps",93824,6533,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202,2.42081784386617,97.6579925650558,0.386617100371747
"269","50597","Misc",7716,452,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"270","50597","Vodka",17268,1667,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"271","50597","Whisky",65462,6262,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"272","50597","Rum",19822,1481,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"273","50597","Schnapps",4927,372,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"274","50597","Tequila",2572,177,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"275","50597","Distilled Spirits",395,18,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"276","50597","Gin",950,91,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"277","50597","Brandy",5427,508,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"278","50597","Amaretto",259,34,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22,23.0917952883834,96.6693744922827,0.24370430544273
"279","52205","Vodka",148315,16417,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"280","52205","Misc",55608,3160,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"281","52205","Whisky",224886,16470,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"282","52205","Gin",7868,688,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"283","52205","Rum",106719,7642,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"284","52205","Brandy",10324,762,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"285","52205","Tequila",25349,1732,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"286","52205","Amaretto",1442,182,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"287","52205","Schnapps",37267,2982,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"288","52205","Distilled Spirits",2898,200,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135,3.40218767990789,91.042026482441,4.6286701208981
"289","50606","Misc",852,48,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"290","50606","Whisky",16150,1430,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"291","50606","Distilled Spirits",91,3,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"292","50606","Gin",747,113,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"293","50606","Vodka",3671,482,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"294","50606","Rum",3338,304,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"295","50606","Brandy",1378,126,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"296","50606","Tequila",371,21,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"297","50606","Schnapps",2271,211,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"298","50606","Amaretto",9,1,93.6,9.1,3.3,27386,846,832,0,3,0,0,0,11,32.371158392435,98.3451536643026,0
"299","50010","Misc",619504,36462,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"300","50010","Tequila",370111,23588,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"301","50010","Vodka",1649416,140290,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"302","50010","Whisky",2446231,138567,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"303","50010","Rum",1014614,76132,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"304","50010","Brandy",176572,9343,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"305","50010","Schnapps",208793,14812,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"306","50010","Distilled Spirits",68039,7284,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"307","50010","Gin",241578,17743,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"308","50010","Amaretto",28370,2587,97.1,59.4,4.6,23481,32111,25853,1214,101,3732,29,100,1082,0.731244744791504,80.5113512503503,3.78063591915543
"309","50021","Misc",293936,17265,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"310","50021","Tequila",210297,15818,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"311","50021","Whisky",1108982,62969,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"312","50021","Brandy",60927,3706,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"313","50021","Rum",444664,31604,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"314","50021","Vodka",840631,71929,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"315","50021","Schnapps",80686,5565,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"316","50021","Distilled Spirits",20415,1583,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"317","50021","Gin",92151,6946,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"318","50021","Amaretto",15868,1317,97.8,47.1,3.2,40214,24993,23621,272,0,710,0,108,282,1.60901052294643,94.5104629296203,1.08830472532309
"319","50036","Misc",101395,5963,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"320","50036","Tequila",44677,2952,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"321","50036","Whisky",518468,35650,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"322","50036","Vodka",256142,25128,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"323","50036","Brandy",26379,2034,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"324","50036","Rum",172642,12360,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"325","50036","Distilled Spirits",7551,484,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"326","50036","Gin",28123,2326,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"327","50036","Amaretto",5104,430,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"328","50036","Schnapps",55927,4121,96,22.5,4.1,31151,16251,15840,272,53,31,0,8,47,1.91686665435973,97.4709248661621,1.67374315426743
"329","52601","Misc",200530,11289,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"330","52601","Tequila",127055,6555,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"331","52601","Whisky",821853,48027,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"332","52601","Rum",300999,21105,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"333","52601","Vodka",674324,56872,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"334","52601","Brandy",206516,8728,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"335","52601","Distilled Spirits",22726,1898,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"336","52601","Gin",69725,5627,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"337","52601","Amaretto",8614,861,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
"338","52601","Schnapps",121629,9919,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,0.882722155892888,89.6605833191199,6.96571720961965
